Année,Code IRIS,Nom IRIS,Numéro de voie,Indice de répétition,Type de voie,Libellé de voie,Code INSEE de la commune,Nom de la commune,Segment de client,Nombre de logements,Consommation annuelle totale de l'adresse (MWh),Consommation annuelle moyenne par logement de l'adresse (MWh),Consommation annuelle moyenne de la commune (MWh),Adresse,Tri des adresses
2021,742810201,Centre Ville Ouest,2,,AVENUE,DES ALLINGES,74281,Thonon-les-Bains,RESIDENTIEL,71,114.805,1.617,3.422,2 AVENUE DES ALLINGES,360418
2021,742810206,4 Cités,5,,IMPASSE,DES CHENES,74281,Thonon-les-Bains,RESIDENTIEL,65,101.676,1.564,3.422,5 IMPASSE DES CHENES,360428
2021,742810102,Rives-Concise,6,,CHEMIN,DES CITES,74281,Thonon-les-Bains,RESIDENTIEL,28,39.813,1.422,3.422,6 CHEMIN DES CITES,360429
2021,742810203,Corzent-Marclaz,8,,CHEMIN,DES CROZ,74281,Thonon-les-Bains,RESIDENTIEL,22,175.001,7.955,3.422,8 CHEMIN DES CROZ,360430
2021,742810203,Corzent-Marclaz,4,,CHEMIN,DES CROZ,74281,Thonon-les-Bains,RESIDENTIEL,14,17.522,1.252,3.422,4 CHEMIN DES CROZ,360431
2021,742810104,Tully-Châtelard,12,,CHEMIN,DES DREBINES,74281,Thonon-les-Bains,RESIDENTIEL,73,111.24,1.524,3.422,12 CHEMIN DES DREBINES,360436
2021,742810203,Corzent-Marclaz,14,,RUE,DES GENTIANES,74281,Thonon-les-Bains,RESIDENTIEL,15,39.998,2.667,3.422,14 RUE DES GENTIANES,360440
2021,742810203,Corzent-Marclaz,10,,RUE,DES GENTIANES,74281,Thonon-les-Bains,RESIDENTIEL,11,25.295,2.3,3.422,10 RUE DES GENTIANES,360442
2021,742810101,Centre Ville Est,5,,RUE,DES GRANGES,74281,Thonon-les-Bains,RESIDENTIEL,15,26.882,1.792,3.422,5 RUE DES GRANGES,360444
2021,742810201,Centre Ville Ouest,3,,RUE,DES ITALIENS,74281,Thonon-les-Bains,RESIDENTIEL,16,31.951,1.997,3.422,3 RUE DES ITALIENS,360460
2021,742810201,Centre Ville Ouest,1,,RUE,DES ITALIENS,74281,Thonon-les-Bains,RESIDENTIEL,11,19.931,1.812,3.422,1 RUE DES ITALIENS,360465
2021,742810104,Tully-Châtelard,7,B,AVENUE,DES ROMAINS,74281,Thonon-les-Bains,RESIDENTIEL,52,72.155,1.388,3.422,7 B AVENUE DES ROMAINS,360490
2021,742810103,Ripaille-Vongy,16,,IMPASSE,DES TATTES,74281,Thonon-les-Bains,RESIDENTIEL,10,20.653,2.065,3.422,16 IMPASSE DES TATTES,360491
2021,742810201,Centre Ville Ouest,13,,AVENUE,DES TILLEULS,74281,Thonon-les-Bains,RESIDENTIEL,52,71.761,1.38,3.422,13 AVENUE DES TILLEULS,360493
2021,742810201,Centre Ville Ouest,1,B,AVENUE,DES TILLEULS,74281,Thonon-les-Bains,RESIDENTIEL,84,106.806,1.272,3.422,1 B AVENUE DES TILLEULS,360494
2021,742810205,Crête,7,,AVENUE,DES VALLEES,74281,Thonon-les-Bains,RESIDENTIEL,10,60.894,6.089,3.422,7 AVENUE DES VALLEES,360505
2021,742810202,Léman-Grangette,6,,CHEMIN,DES VOIRONS,74281,Thonon-les-Bains,RESIDENTIEL,21,35.132,1.673,3.422,6 CHEMIN DES VOIRONS,360510
2021,742810201,Centre Ville Ouest,2,B,IMPASSE,DU BASTION,74281,Thonon-les-Bains,RESIDENTIEL,15,20.82,1.388,3.422,2 B IMPASSE DU BASTION,360513
2021,742810201,Centre Ville Ouest,4,,BOULEVARD,DU CANAL,74281,Thonon-les-Bains,RESIDENTIEL,22,28.698,1.304,3.422,4 BOULEVARD DU CANAL,360514
2021,742810101,Centre Ville Est,5,A,RUE,DU CHABLAIS,74281,Thonon-les-Bains,RESIDENTIEL,18,67.546,3.753,3.422,5 A RUE DU CHABLAIS,360522
2021,742810104,Tully-Châtelard,9,,AVENUE,DU CHATELARD,74281,Thonon-les-Bains,RESIDENTIEL,17,72.806,4.283,3.422,9 AVENUE DU CHATELARD,360525
2021,742810104,Tully-Châtelard,35,,AVENUE,DU CLOS BANDERET,74281,Thonon-les-Bains,RESIDENTIEL,27,61.773,2.288,3.422,35 AVENUE DU CLOS BANDERET,360538
2021,742810104,Tully-Châtelard,1,B,CHEMIN,DU CLOS BRULE,74281,Thonon-les-Bains,RESIDENTIEL,16,19.649,1.228,3.422,1 B CHEMIN DU CLOS BRULE,360545
2021,742810104,Tully-Châtelard,5,,AVENUE,DU CLOS ROUGE,74281,Thonon-les-Bains,RESIDENTIEL,11,43.107,3.919,3.422,5 AVENUE DU CLOS ROUGE,360548
2021,742810202,Léman-Grangette,96,,AVENUE,DU GENERAL DE GAULLE,74281,Thonon-les-Bains,RESIDENTIEL,11,20.183,1.835,3.422,96 AVENUE DU GENERAL DE GAULLE,360559
2021,742810201,Centre Ville Ouest,9,,AVENUE,DU GENERAL DE GAULLE,74281,Thonon-les-Bains,RESIDENTIEL,129,138.338,1.072,3.422,9 AVENUE DU GENERAL DE GAULLE,360561
2021,742810202,Léman-Grangette,9,,CHEMIN,DU GENEVRAY,74281,Thonon-les-Bains,RESIDENTIEL,15,28.145,1.876,3.422,9 CHEMIN DU GENEVRAY,360577
2021,742810202,Léman-Grangette,13,,CHEMIN,DU GENEVRAY,74281,Thonon-les-Bains,RESIDENTIEL,15,136.668,9.111,3.422,13 CHEMIN DU GENEVRAY,360578
2021,742810102,Rives-Concise,15,,AVENUE,DU LEMAN,74281,Thonon-les-Bains,RESIDENTIEL,58,59.956,1.034,3.422,15 AVENUE DU LEMAN,360585
2021,742810101,Centre Ville Est,10,,PLACE,DU MARCHE,74281,Thonon-les-Bains,RESIDENTIEL,17,16.78,0.987,3.422,10 PLACE DU MARCHE,360596
2021,742810101,Centre Ville Est,1,,PLACE,DU MARCHE,74281,Thonon-les-Bains,RESIDENTIEL,14,18.075,1.291,3.422,1 PLACE DU MARCHE,360597
2021,742810205,Crête,4,,CHEMIN,DU MARTINET,74281,Thonon-les-Bains,RESIDENTIEL,14,31.623,2.259,3.422,4 CHEMIN DU MARTINET,360598
2021,742810205,Crête,21,,CHEMIN,DU MARTINET,74281,Thonon-les-Bains,RESIDENTIEL,11,54.717,4.974,3.422,21 CHEMIN DU MARTINET,360604
2021,742810206,4 Cités,15,,CHEMIN,DU MORILLON,74281,Thonon-les-Bains,RESIDENTIEL,54,109.91,2.035,3.422,15 CHEMIN DU MORILLON,360606
2021,742810203,Corzent-Marclaz,19,,CHEMIN,DU PILLON,74281,Thonon-les-Bains,RESIDENTIEL,11,35.899,3.264,3.422,19 CHEMIN DU PILLON,360618
2021,742810202,Léman-Grangette,7,,BOULEVARD,DU PRE CERGUES,74281,Thonon-les-Bains,RESIDENTIEL,10,17.642,1.764,3.422,7 BOULEVARD DU PRE CERGUES,360622
2021,742810202,Léman-Grangette,54,,BOULEVARD,DU PRE CERGUES,74281,Thonon-les-Bains,RESIDENTIEL,17,93.548,5.503,3.422,54 BOULEVARD DU PRE CERGUES,360623
2021,742810202,Léman-Grangette,44,,BOULEVARD,DU PRE CERGUES,74281,Thonon-les-Bains,RESIDENTIEL,23,45.132,1.962,3.422,44 BOULEVARD DU PRE CERGUES,360628
2021,742810202,Léman-Grangette,39,,BOULEVARD,DU PRE CERGUES,74281,Thonon-les-Bains,RESIDENTIEL,21,24.915,1.186,3.422,39 BOULEVARD DU PRE CERGUES,360630
2021,742810203,Corzent-Marclaz,24,,AVENUE,DU VERNAY,74281,Thonon-les-Bains,RESIDENTIEL,29,74.601,2.572,3.422,24 AVENUE DU VERNAY,360640
2021,742810202,Léman-Grangette,13,,AVENUE,DU VERNAY,74281,Thonon-les-Bains,RESIDENTIEL,10,17.461,1.746,3.422,13 AVENUE DU VERNAY,360643
2021,742810202,Léman-Grangette,1,,RUE,FERNAND DAVID,74281,Thonon-les-Bains,RESIDENTIEL,15,14.177,0.945,3.422,1 RUE FERNAND DAVID,360647
2021,742810201,Centre Ville Ouest,2,,RUE,FRANCOIS MOREL,74281,Thonon-les-Bains,RESIDENTIEL,15,13.821,0.921,3.422,2 RUE FRANCOIS MOREL,360649
2021,742810201,Centre Ville Ouest,13,,BOULEVARD,GEORGES ANDRIER,74281,Thonon-les-Bains,RESIDENTIEL,12,30.069,2.506,3.422,13 BOULEVARD GEORGES ANDRIER,360650
2021,742810102,Rives-Concise,42,,AVENUE,JULES FERRY,74281,Thonon-les-Bains,RESIDENTIEL,39,205.58,5.271,3.422,42 AVENUE JULES FERRY,360668
2021,742810102,Rives-Concise,34,,AVENUE,JULES FERRY,74281,Thonon-les-Bains,RESIDENTIEL,11,46.82,4.256,3.422,34 AVENUE JULES FERRY,360669
2021,742810101,Centre Ville Est,19,,AVENUE,JULES FERRY,74281,Thonon-les-Bains,RESIDENTIEL,19,56.429,2.97,3.422,19 AVENUE JULES FERRY,360673
2021,742810101,Centre Ville Est,3,,AVENUE,SAINT FRANCOIS DE SALES,74281,Thonon-les-Bains,RESIDENTIEL,18,25.543,1.419,3.422,3 AVENUE SAINT FRANCOIS DE SALES,360690
2021,216320000,Thorey-en-Plaine (commune non irisée),26,B,ROUTE,DE DIJON,21632,Thorey-en-Plaine,RESIDENTIEL,12,22.497,1.875,5.97,26 B ROUTE DE DIJON,360699
2021,774640103,Nord,14,,RUE,D ANNET,77464,Thorigny-sur-Marne,RESIDENTIEL,15,25.869,1.725,4.552,14 RUE D ANNET,360715
2021,774640101,Ouest-Sud,22,,RUE,DE LA GARE,77464,Thorigny-sur-Marne,RESIDENTIEL,27,36.329,1.346,4.552,22 RUE DE LA GARE,360729
2021,774640101,Ouest-Sud,12,,RUE,DE LA GARE,77464,Thorigny-sur-Marne,RESIDENTIEL,25,40.099,1.604,4.552,12 RUE DE LA GARE,360731
2021,774640101,Ouest-Sud,12,,RUE,DE REIMS,77464,Thorigny-sur-Marne,RESIDENTIEL,19,92.059,4.845,4.552,12 RUE DE REIMS,360740
2021,774640103,Nord,4,,ALLEE,DES PEUPLIERS,77464,Thorigny-sur-Marne,RESIDENTIEL,12,23.196,1.933,4.552,4 ALLEE DES PEUPLIERS,360745
2021,774640103,Nord,5,,ALLEE,DES TILLEULS,77464,Thorigny-sur-Marne,RESIDENTIEL,16,39.375,2.461,4.552,5 ALLEE DES TILLEULS,360748
2021,774640103,Nord,23,,RUE,DU MOULIN A VENT,77464,Thorigny-sur-Marne,RESIDENTIEL,14,27.036,1.931,4.552,23 RUE DU MOULIN A VENT,360759
2021,774640101,Ouest-Sud,10,,RUE,VICTOR HUGO,77464,Thorigny-sur-Marne,RESIDENTIEL,16,97.449,6.091,4.552,10 RUE VICTOR HUGO,360795
2021,353340101,Ouest,5,,RUE,DES MEUNIERS,35334,Thorigné-Fouillard,RESIDENTIEL,14,23.405,1.672,4.111,5 RUE DES MEUNIERS,360809
2021,353340101,Ouest,1,,RUE,DES MEUNIERS,35334,Thorigné-Fouillard,RESIDENTIEL,13,13.595,1.046,4.111,1 RUE DES MEUNIERS,360811
2021,353340103,Sud-Est,2,B,RUE,DES MOULINS,35334,Thorigné-Fouillard,RESIDENTIEL,12,17.964,1.497,4.111,2 B RUE DES MOULINS,360815
2021,353340103,Sud-Est,3,,AVENUE,HUBERT CURIEN,35334,Thorigné-Fouillard,RESIDENTIEL,18,62.184,3.455,4.111,3 AVENUE HUBERT CURIEN,360830
2021,793290107,Centre Ancien-Fertevault-Missé,2,,BOULEVARD,ALFRED DE VIGNY,79329,Thouars,RESIDENTIEL,14,8.714,0.622,4.259,2 BOULEVARD ALFRED DE VIGNY,360845
2021,793290101,Capucins-Garambeau-Grand Bournais,6,,ALLEE,D ATHENES,79329,Thouars,RESIDENTIEL,10,17.707,1.771,4.259,6 ALLEE D ATHENES,360848
2021,793290101,Capucins-Garambeau-Grand Bournais,13,,RUE,DE STRASBOURG,79329,Thouars,RESIDENTIEL,10,17.48,1.748,4.259,13 RUE DE STRASBOURG,360854
2021,793290107,Centre Ancien-Fertevault-Missé,33,,RUE,PORTE AU PREVOST,79329,Thouars,RESIDENTIEL,36,157.804,4.383,4.259,33 RUE PORTE AU PREVOST,360868
2021,442040103,Est,94,,RUE,DE MAUVES,44204,Thouaré-sur-Loire,RESIDENTIEL,16,36.124,2.258,5.046,94 RUE DE MAUVES,360880
2021,442040101,Ouest,4,,RUE,DE MAUVES,44204,Thouaré-sur-Loire,RESIDENTIEL,28,55.383,1.978,5.046,4 RUE DE MAUVES,360882
2021,442040103,Est,14,,RUE,DES CHALONGES,44204,Thouaré-sur-Loire,RESIDENTIEL,11,56.229,5.112,5.046,14 RUE DES CHALONGES,360899
2021,442040101,Ouest,1,,RUE,DES CYPRES,44204,Thouaré-sur-Loire,RESIDENTIEL,18,78.014,4.334,5.046,1 RUE DES CYPRES,360900
2021,442040103,Est,1,A,RUE,DES ECOLES,44204,Thouaré-sur-Loire,RESIDENTIEL,16,28.513,1.782,5.046,1 A RUE DES ECOLES,360901
2021,442040101,Ouest,14,,RUE,DU SAULE BLANC,44204,Thouaré-sur-Loire,RESIDENTIEL,19,70.544,3.713,5.046,14 RUE DU SAULE BLANC,360913
2021,442040102,Centre,30,,RUE,PAUL VERLAINE,44204,Thouaré-sur-Loire,RESIDENTIEL,19,29.497,1.552,5.046,30 RUE PAUL VERLAINE,360919
2021,662100102,Nord,8,,RUE,GERMAINE TILLION,66210,Thuir,RESIDENTIEL,15,67.879,4.525,4.872,8 RUE GERMAINE TILLION,360940
2021,662100102,Nord,7,,RUE,GERMAINE TILLION,66210,Thuir,RESIDENTIEL,15,67.387,4.492,4.872,7 RUE GERMAINE TILLION,360941
2021,692490000,Thurins (commune non irisée),7,,RUE,BARTHELEMY DELORME,69249,Thurins,RESIDENTIEL,23,45.848,1.993,6.676,7 RUE BARTHELEMY DELORME,360952
2021,742780000,Thyez (commune non irisée),38,,IMPASSE,DE LA ROSEE,74278,Thyez,RESIDENTIEL,15,22.61,1.507,5.367,38 IMPASSE DE LA ROSEE,360963
2021,742780000,Thyez (commune non irisée),16,,IMPASSE,DE LA ROSEE,74278,Thyez,RESIDENTIEL,19,25.687,1.352,5.367,16 IMPASSE DE LA ROSEE,360965
2021,742780000,Thyez (commune non irisée),350,,AVENUE,DE LA ROSELIERE,74278,Thyez,RESIDENTIEL,18,80.651,4.481,5.367,350 AVENUE DE LA ROSELIERE,360969
2021,742780000,Thyez (commune non irisée),304,,AVENUE,DE LA ROSELIERE,74278,Thyez,RESIDENTIEL,35,174.26,4.979,5.367,304 AVENUE DE LA ROSELIERE,360970
2021,742780000,Thyez (commune non irisée),30,,RUE,DES AVULLIONS,74278,Thyez,RESIDENTIEL,12,81.552,6.796,5.367,30 RUE DES AVULLIONS,360973
2021,742780000,Thyez (commune non irisée),66,,RUE,DES MARVAYS,74278,Thyez,RESIDENTIEL,15,28.561,1.904,5.367,66 RUE DES MARVAYS,360981
2021,742780000,Thyez (commune non irisée),41,,RUE,DES PRES,74278,Thyez,RESIDENTIEL,18,31.151,1.731,5.367,41 RUE DES PRES,360988
2021,742780000,Thyez (commune non irisée),37,,AVENUE,LOUIS COPPEL,74278,Thyez,RESIDENTIEL,15,26.254,1.75,5.367,37 AVENUE LOUIS COPPEL,360996
2021,576690000,Théding (commune non irisée),1,,CLOS,DES CHENES,57669,Théding,RESIDENTIEL,26,110.596,4.254,4.607,1 CLOS DES CHENES,361005
2021,61380000,Théoule-sur-Mer (commune non irisée),1,,RUE,ADELIN CALZIA,6138,Théoule-sur-Mer,RESIDENTIEL,12,44.572,3.714,5.065,1 RUE ADELIN CALZIA,361013
2021,61380000,Théoule-sur-Mer (commune non irisée),2,,AVENUE,CORNICHE D OR,6138,Théoule-sur-Mer,RESIDENTIEL,28,58.524,2.09,5.065,2 AVENUE CORNICHE D OR,361016
2021,61380000,Théoule-sur-Mer (commune non irisée),1,,RUE,DES ECUREUILS,6138,Théoule-sur-Mer,RESIDENTIEL,179,504.913,2.821,5.065,1 RUE DES ECUREUILS,361024
2021,61380000,Théoule-sur-Mer (commune non irisée),16,B,ALLEE,DES EUCALYPTUS,6138,Théoule-sur-Mer,RESIDENTIEL,12,45.596,3.8,5.065,16 B ALLEE DES EUCALYPTUS,361025
2021,61380000,Théoule-sur-Mer (commune non irisée),42,,AVENUE,DU TRAYAS,6138,Théoule-sur-Mer,RESIDENTIEL,24,81.775,3.407,5.065,42 AVENUE DU TRAYAS,361029
2021,61380000,Théoule-sur-Mer (commune non irisée),10,,AVENUE,DU TRAYAS,6138,Théoule-sur-Mer,RESIDENTIEL,111,536.548,4.834,5.065,10 AVENUE DU TRAYAS,361033
2021,662080000,Théza (commune non irisée),1,,RUE,DU PIC DE COSTABONNE,66208,Théza,RESIDENTIEL,11,24.162,2.197,5.593,1 RUE DU PIC DE COSTABONNE,361050
2021,852930000,Tiffauges (commune non irisée),1,,RUE,DES ACACIAS,85293,Tiffauges,RESIDENTIEL,19,72.721,3.827,6.614,1 RUE DES ACACIAS,361062
2021,916170000,Tigery (commune non irisée),8,,RUE,DE LA BERGERIE,91617,Tigery,RESIDENTIEL,18,98.391,5.466,5.823,8 RUE DE LA BERGERIE,361064
2021,916170000,Tigery (commune non irisée),10,,RUE,DU CITOYEN VERGNE,91617,Tigery,RESIDENTIEL,18,30.668,1.704,5.823,10 RUE DU CITOYEN VERGNE,361078
2021,515730202,Croix Cordier,11,,AVENUE,BONAPARTE,51573,Tinqueux,RESIDENTIEL,10,15.83,1.583,3.777,11 AVENUE BONAPARTE,361123
2021,515730202,Croix Cordier,54,,RUE,DANIELLE CASANOVA,51573,Tinqueux,RESIDENTIEL,10,20.018,2.002,3.777,54 RUE DANIELLE CASANOVA,361128
2021,515730202,Croix Cordier,2,,RUE,DE LA CROIX CORDIER,51573,Tinqueux,RESIDENTIEL,10,23.754,2.375,3.777,2 RUE DE LA CROIX CORDIER,361135
2021,515730101,Muire,51,,AVENUE,DU 29 AOUT 1944,51573,Tinqueux,RESIDENTIEL,22,42.55,1.934,3.777,51 AVENUE DU 29 AOUT 1944,361147
2021,515730202,Croix Cordier,7,,RUE,DU GENERAL MARCEAU,51573,Tinqueux,RESIDENTIEL,10,12.112,1.211,3.777,7 RUE DU GENERAL MARCEAU,361153
2021,515730101,Muire,16,,,GRANDE RUE,51573,Tinqueux,RESIDENTIEL,15,26.707,1.78,3.777,16 GRANDE RUE,361165
2021,515730102,Haubette,33,,RUE,HENRI BECQUEREL,51573,Tinqueux,RESIDENTIEL,13,16.77,1.29,3.777,33 RUE HENRI BECQUEREL,361171
2021,515730101,Muire,31,,RUE,JEAN JAURES,51573,Tinqueux,RESIDENTIEL,16,27.101,1.694,3.777,31 RUE JEAN JAURES,361182
2021,515730101,Muire,7,,RUE,JEAN NICOLAS SUREAU,51573,Tinqueux,RESIDENTIEL,10,16.291,1.629,3.777,7 RUE JEAN NICOLAS SUREAU,361184
2021,515730101,Muire,11,,RUE,JEAN NICOLAS SUREAU,51573,Tinqueux,RESIDENTIEL,10,25.444,2.544,3.777,11 RUE JEAN NICOLAS SUREAU,361187
2021,515730102,Haubette,30,B,AVENUE,PAUL VAILLANT COUTURIER,51573,Tinqueux,RESIDENTIEL,27,40.708,1.508,3.777,30 B AVENUE PAUL VAILLANT COUTURIER,361194
2021,515730102,Haubette,5,,AVENUE,ROGER SALENGRO,51573,Tinqueux,RESIDENTIEL,63,88.424,1.404,3.777,5 AVENUE ROGER SALENGRO,361199
2021,545260101,Centre Ville Picot,1,,ALLEE,ANTOINE LAVOISIER,54526,Tomblaine,RESIDENTIEL,16,31.702,1.981,4.008,1 ALLEE ANTOINE LAVOISIER,361212
2021,545260102,Paix Jartom,9,,RUE,DIDEROT,54526,Tomblaine,RESIDENTIEL,10,12.816,1.282,4.008,9 RUE DIDEROT,361230
2021,545260102,Paix Jartom,11,,RUE,DIDEROT,54526,Tomblaine,RESIDENTIEL,16,37.953,2.372,4.008,11 RUE DIDEROT,361235
2021,545260103,Ensanges Orée du Bois Sainte-Marguerite,20,,RUE,JEAN FERRAT,54526,Tomblaine,RESIDENTIEL,50,119.442,2.389,4.008,20 RUE JEAN FERRAT,361239
2021,545260101,Centre Ville Picot,9,,RUE,NOUVELLE,54526,Tomblaine,RESIDENTIEL,21,27.867,1.327,4.008,9 RUE NOUVELLE,361248
2021,545260101,Centre Ville Picot,1,,RUE,NOUVELLE,54526,Tomblaine,RESIDENTIEL,11,19.035,1.73,4.008,1 RUE NOUVELLE,361252
2021,174490101,Centre,25,,QUAI,DE LA LIBERATION,17449,Tonnay-Charente,RESIDENTIEL,11,68.074,6.189,5.367,25 QUAI DE LA LIBERATION,361256
2021,894180102,Nord,5,,RUE,DE CLERMONT TONNERRE,89418,Tonnerre,RESIDENTIEL,17,49.954,2.938,3.906,5 RUE DE CLERMONT TONNERRE,361270
2021,894180102,Nord,8,,RUE,DE L EUROPE,89418,Tonnerre,RESIDENTIEL,10,17.136,1.714,3.906,8 RUE DE L EUROPE,361272
2021,894180102,Nord,6,,RUE,DE L EUROPE,89418,Tonnerre,RESIDENTIEL,10,26.325,2.633,3.906,6 RUE DE L EUROPE,361273
2021,894180101,Sud,11,,RUE,DES VALS PROFONDES,89418,Tonnerre,RESIDENTIEL,16,18.618,1.164,3.906,11 RUE DES VALS PROFONDES,361292
2021,894180102,Nord,4,,RUE,DU DOCTEUR MARION,89418,Tonnerre,RESIDENTIEL,10,29.012,2.901,3.906,4 RUE DU DOCTEUR MARION,361293
2021,894180102,Nord,2,,RUE,DU DOCTEUR MARION,89418,Tonnerre,RESIDENTIEL,10,32.462,3.246,3.906,2 RUE DU DOCTEUR MARION,361294
2021,774680103,Arche Guedon,7,,COURS,DE L ARCHE GUEDON,77468,Torcy,RESIDENTIEL,25,55.469,2.219,3.819,7 COURS DE L ARCHE GUEDON,361321
2021,774680204,Le Mail,6,,PROMENADE,DE LA CROIX SAINT MAUR,77468,Torcy,RESIDENTIEL,12,33.034,2.753,3.819,6 PROMENADE DE LA CROIX SAINT MAUR,361334
2021,774680204,Le Mail,1,,PROMENADE,DE LA CROIX SAINT MAUR,77468,Torcy,RESIDENTIEL,12,38.839,3.237,3.819,1 PROMENADE DE LA CROIX SAINT MAUR,361335
2021,774680204,Le Mail,8,,RUE,DE LA FONTAINE,77468,Torcy,RESIDENTIEL,17,139.003,8.177,3.819,8 RUE DE LA FONTAINE,361337
2021,774680201,Beauregard-Les Gradins,10,,ALLEE,DE LA GOELETTE,77468,Torcy,RESIDENTIEL,10,36.66,3.666,3.819,10 ALLEE DE LA GOELETTE,361342
2021,774680204,Le Mail,24,,AVENUE,DE LINGENFELD,77468,Torcy,RESIDENTIEL,20,168.279,8.414,3.819,24 AVENUE DE LINGENFELD,361354
2021,774680202,Centre Ancien,77,,RUE,DE PARIS,77468,Torcy,RESIDENTIEL,38,87.635,2.306,3.819,77 RUE DE PARIS,361363
2021,774680202,Centre Ancien,28,,RUE,DE VALMY,77468,Torcy,RESIDENTIEL,11,27.426,2.493,3.819,28 RUE DE VALMY,361375
2021,774680202,Centre Ancien,26,,RUE,DE VALMY,77468,Torcy,RESIDENTIEL,11,21.081,1.916,3.819,26 RUE DE VALMY,361376
2021,774680103,Arche Guedon,1,,ALLEE,DES COMMERCES,77468,Torcy,RESIDENTIEL,19,25.315,1.332,3.819,1 ALLEE DES COMMERCES,361380
2021,774680103,Arche Guedon,25,,ALLEE,DES ENFANTS,77468,Torcy,RESIDENTIEL,27,3.42,0.127,3.819,25 ALLEE DES ENFANTS,361385
2021,774680205,Belvédère,12,,IMPASSE,DES FRERES LUMIERE,77468,Torcy,RESIDENTIEL,20,45.642,2.282,3.819,12 IMPASSE DES FRERES LUMIERE,361392
2021,774680103,Arche Guedon,9,,ALLEE,DES MARCHES,77468,Torcy,RESIDENTIEL,10,21.401,2.14,3.819,9 ALLEE DES MARCHES,361406
2021,774680103,Arche Guedon,10,,ALLEE,DES MARCHES,77468,Torcy,RESIDENTIEL,10,19.9,1.99,3.819,10 ALLEE DES MARCHES,361413
2021,774680103,Arche Guedon,2,,ALLEE,DES TERRASSES,77468,Torcy,RESIDENTIEL,10,21.793,2.179,3.819,2 ALLEE DES TERRASSES,361420
2021,774680103,Arche Guedon,21,,RUE,DU BEL AIR,77468,Torcy,RESIDENTIEL,20,29.839,1.492,3.819,21 RUE DU BEL AIR,361433
2021,774680103,Arche Guedon,13,,RUE,DU BEL AIR,77468,Torcy,RESIDENTIEL,20,31.459,1.573,3.819,13 RUE DU BEL AIR,361437
2021,774680205,Belvédère,32,,PROMENADE,DU BELVEDERE,77468,Torcy,RESIDENTIEL,13,29.903,2.3,3.819,32 PROMENADE DU BELVEDERE,361441
2021,774680206,Jean Zay-Mendès France,4,,RUE,DU GENERAL DE GAULLE,77468,Torcy,RESIDENTIEL,15,25.877,1.725,3.819,4 RUE DU GENERAL DE GAULLE,361457
2021,774680206,Jean Zay-Mendès France,14,,RUE,DU GENERAL DE GAULLE,77468,Torcy,RESIDENTIEL,11,23.915,2.174,3.819,14 RUE DU GENERAL DE GAULLE,361460
2021,774680204,Le Mail,4,,PROMENADE,DU GUE,77468,Torcy,RESIDENTIEL,14,142.766,10.198,3.819,4 PROMENADE DU GUE,361463
2021,774680206,Jean Zay-Mendès France,13,,ALLEE,JEAN ZAY,77468,Torcy,RESIDENTIEL,14,25.67,1.834,3.819,13 ALLEE JEAN ZAY,361504
2021,774680103,Arche Guedon,10,,ALLEE,JULES GUESDE,77468,Torcy,RESIDENTIEL,15,29.571,1.971,3.819,10 ALLEE JULES GUESDE,361506
2021,774680203,Raimu-Hugo-Beaudelaire,7,,RUE,JULES VALLES,77468,Torcy,RESIDENTIEL,26,47.484,1.826,3.819,7 RUE JULES VALLES,361507
2021,774680206,Jean Zay-Mendès France,12,,ALLEE,MARCEL PAUL,77468,Torcy,RESIDENTIEL,12,33.355,2.78,3.819,12 ALLEE MARCEL PAUL,361524
2021,774680206,Jean Zay-Mendès France,10,,ALLEE,MARCEL PAUL,77468,Torcy,RESIDENTIEL,12,31.416,2.618,3.819,10 ALLEE MARCEL PAUL,361525
2021,774680204,Le Mail,2,,SQUARE,NEPTUNE,77468,Torcy,RESIDENTIEL,12,28.599,2.383,3.819,2 SQUARE NEPTUNE,361531
2021,774680203,Raimu-Hugo-Beaudelaire,16,,RUE,PABLO NERUDA,77468,Torcy,RESIDENTIEL,43,87.204,2.028,3.819,16 RUE PABLO NERUDA,361536
2021,774680205,Belvédère,11,,RUE,PABLO NERUDA,77468,Torcy,RESIDENTIEL,37,58.892,1.592,3.819,11 RUE PABLO NERUDA,361538
2021,774680203,Raimu-Hugo-Beaudelaire,10,,RUE,PABLO NERUDA,77468,Torcy,RESIDENTIEL,24,63.095,2.629,3.819,10 RUE PABLO NERUDA,361539
2021,774680205,Belvédère,6,,RUE,PIERRE MENDES FRANCE,77468,Torcy,RESIDENTIEL,13,31.05,2.388,3.819,6 RUE PIERRE MENDES FRANCE,361545
2021,774680203,Raimu-Hugo-Beaudelaire,3,,SQUARE,ROBERT DESNOS,77468,Torcy,RESIDENTIEL,12,22.319,1.86,3.819,3 SQUARE ROBERT DESNOS,361559
2021,403170000,Tosse (commune non irisée),17,,AVENUE,DES CHENES LIEGES,40317,Tosse,RESIDENTIEL,16,79.406,4.963,6.914,17 AVENUE DES CHENES LIEGES,361582
2021,894190000,Toucy (commune non irisée),15,,RUE,DES MONTAGNES,89419,Toucy,RESIDENTIEL,13,35.342,2.719,5.568,15 RUE DES MONTAGNES,361591
2021,545280105,Croix de Metz 1,166,A,RUE,D AUSTRASIE,54528,Toul,RESIDENTIEL,37,66.579,1.799,4.161,166 A RUE D AUSTRASIE,361603
